ts_server,prolific_pid,study_id,session_id,index,total,prev_image,current_image,description_a,description_b,model_position,choice,confidence,comments,ua
2025-11-17T04:55:06.263Z,,,,34,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000307.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000308.jpg,"""User and robot are in a lobby area, approaching the general direction of an elevator. No elevator is visible yet; user is walking forward with robot guiding. Another person is partially visible to the right. Task has not yet begun as elevator is not in view.""","""The handler appears to be on the right of the robotic dog with only their shoes visable. The robotic dogs task appears to be walking down the corridor. The robotic dog is walking on a trajectory free from hazards and obstructions, howver appears to be drifting.""",A,Neither,70,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:55:34.941Z,,,,35,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000314.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000315.jpg,"""Two users are partially seen standing near the robot; this depicts a live demonstration or test. The environment is clear with no visible obstacles indicating a safe setting for robotic navigation.""","""User and robot are in a building lobby, approaching the elevator area. The user is walking ahead while the robot follows closely. No elevator or call button is visible yet; task has not begun. Other people are present but not interfering.""",B,B,77,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:55:48.141Z,,,,36,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000348.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000349.jpg,"""User and robot are in a lobby area, approaching the elevator zone. Robot is guiding user forward; no elevator or call button visible yet. Two people are present, suggesting social context but no immediate interference.""","""The robot is not pursuing a straight path, there are obstacles in the way, there is no visible user. A man stands in the way ,it is a large area seemly empty ahead but people to the right.""",A,A,78,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:56:07.379Z,,,,37,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000354.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000355.jpg,"""User and robot are approaching the elevator area in a spacious lobby; other people are present, indicating social context but no immediate safety concerns.""","""Robot is facing the elevator. Women is entering the lift in front and a user is crouched to the left looking down at the robot.""",A,B,88,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:56:33.214Z,,,,38,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000358.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000359.jpg,"""The robot is stationary near a wall with a fire extinguisher; near it there's a user whose feet are the only body parts visible. There's another user inside a lift, and another one is standing in the hallway near the staircase. The robot is properly aligned with the path and appears paused for observational purposes with no visible hazards or misalignment.""","""User and robot are approaching the elevator area; elevator doors are closed, and no button interaction has occurred yet. Other people are present in the vicinity.""",B,A,84,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:56:54.085Z,,,,39,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000374.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000375.jpg,"""Robot is facing the elevator and stairs. User crouched on the left with laptop. Another users feet by stairs.""","""User and robot are approaching the elevator bank in a lobby area; elevator doors are closed, no button interaction yet, other people present nearby.""",B,A,64,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:57:17.803Z,,,,40,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000406.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000407.jpg,"""robot is in elevator. user is behind robot with only his hands and user visible. there are no abstractions in robots path.""","""User and robot are inside the elevator with doors open; user is actively pressing a floor button, indicating the floor selection phase of the elevator interaction.""",B,A,87,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:57:36.720Z,,,,41,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000406.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000407.jpg,"""User and robot are inside the elevator with doors open; user is actively pressing a floor button, indicating the floor selection phase of the elevator interaction.""","""User's hands are visible and is guiding the dog into the elevator, who is complying. No hazards.""",A,B,85,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:58:07.911Z,,,,42,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000428.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000429.jpg,"""User and robot are inside the elevator with doors closed, positioned for exit at the destination floor. A person is visible standing nearby inside the elevator, indicating social context. The task is in the exiting phase, preparing to complete the journey.""","""The robot and two other people are in a lift with the door closed. The robot is waiting to alight first. There is a man to the left and a person to the right with just feet showing, this is the user""",A,A,53,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:58:23.876Z,,,,43,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000434.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000435.jpg,"""User and robot are inside the elevator with doors open; user is holding a control device, likely preparing to select a floor while other people are present in the elevator.""","""The user appears to be beside the robotic dog. The task looks to be waiting at the elevator door, task appears to be completed. The robotic dog is stationery, scanning the environment. It does appear to be too close to the door which may be a saftey risk.""",A,B,89,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:58:43.298Z,,,,44,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000439.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000440.jpg,"""User and robot are inside the elevator with doors closed; user appears to be preparing to select a floor button while other passengers are present, indicating progression to the floor selection phase of the elevator interaction.""","""The user is behind the robot dog in the lift, only the hand and controller is visible. The robotic dog is stationery and appezars to be scanning the environment in a fixed position facing the door. No obstructions or hazards present. The task of reaching the door has been safely achieved.""",A,B,79,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:59:03.566Z,,,,45,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000477.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000478.jpg,"""Robot moving forward in room. Users feet in front oof robot. Obstructing the robots path.""","""User and robot are exiting the elevator onto the destination floor. The user is stepping out while the robot follows closely behind, indicating the riding phase has concluded and exit phase is underway.""",B,B,61,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:59:26.077Z,,,,46,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000509.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000510.jpg,"""The handler is stationery on the left hand side of the robotic dog. The task appears to be approach the elevator. The robotic dog appears to be stationery scanning the environment. The path is clear of hazards and obstruction. Task not completed.""","""User and robot are approaching the elevator from a distance in a spacious lobby. The elevator doors are closed, and no button interaction has occurred yet. Other people are present in the background, indicating a public setting.""",B,B,80,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T04:59:44.452Z,,,,47,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000510.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,"""Robot is facing a elevator. User is crouched down on the left on a laptop. Another users feet and body by stair.""","""User and robot are approaching the elevator from a distance in a clear lobby area. The elevator doors are closed, indicating the task has not yet progressed to calling or entering. Another person is visible in the background near stairs, but not interfering with the interaction.""",B,A,79,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T05:00:04.392Z,,,,48,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000512.jpg,"""Robot dog is stationary and stood up. Male closest to the dog is working on a computer connected to the dog. Dog has camera attached to head that it pointed upwards. They are in a building lobby outside of a lift.""","""User is positioned near the elevator with robot guide, but no interaction with elevator buttons has occurred yet. The user appears to be setting up equipment rather than initiating the elevator task. Elevator doors are closed and no movement toward calling the elevator is observed.""",B,B,56,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T05:00:22.119Z,,,,49,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000512.jpg,"""User is positioned near the elevator with robot guide, but no interaction with elevator buttons has occurred yet. The user appears to be setting up equipment rather than initiating the elevator task. Elevator doors are closed and no movement toward calling the elevator is observed.""","""User is stationary  crouched down in center of the room. elevator is visible in front of robot wit a door to the left of robot. The elevator door is clearly visible with no visible obstructions, no hazards are present. the robot seem to be proceeding to the elevator door.""",A,B,73,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
2025-11-17T05:00:52.781Z,,,,50,55,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000512.jpg,"""User is crouching down and using a laptop that is on the ground. Both the dog and user are opposite the elevator.""","""User is positioned near the elevator with robot guide, but no interaction with elevator buttons has occurred yet. The user appears to be setting up equipment rather than initiating the elevator task. Elevator doors are closed and no movement toward calling the elevator is observed.""",B,B,74,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
